iter	RMSE
1511	0.8312781298
1512	0.8312493272
1513	0.8312374427
1514	0.8312287522
1515	0.8312177083
1516	0.8312092591
1517	0.8311933586
1518	0.8311813542
1519	0.8311640208
1520	0.8311587561
1521	0.8311488853
1522	0.8311306579
1523	0.831115905
1524	0.8311043426
1525	0.8310974269
1526	0.8310843709
1527	0.8310739381
1528	0.8310648803
1529	0.8310529144
1530	0.8310452039
1531	0.8310319306
1532	0.8310187223
1533	0.8310035017
1534	0.8309909718
1535	0.8309757689
1536	0.8309669078
1537	0.8309527668
1538	0.8309407517
1539	0.8309289165
1540	0.8309101215
1541	0.8308935744
1542	0.830885472
1543	0.8308685252
1544	0.8308606894
1545	0.8308514558
1546	0.8308470742
1547	0.8308345269
1548	0.8308211336
1549	0.8308008166
1550	0.8307882269
1551	0.8307721471
1552	0.8307571263
1553	0.8307367642
1554	0.830717649
1555	0.8307023889
1556	0.8306978624
1557	0.8306768763
1558	0.8306670182
1559	0.830649162
1560	0.8306411995
1561	0.8306293448
1562	0.8306139092
1563	0.83060467
1564	0.8305977438
1565	0.8305815028
1566	0.8305723725
1567	0.830562577
1568	0.830547253
1569	0.8305335868
1570	0.8305255721
1571	0.8305182839
1572	0.8305106869
1573	0.8305014656
1574	0.8304919525
1575	0.8304741301
1576	0.8304625585
1577	0.8304552147
1578	0.8304444673
1579	0.8304322346
1580	0.8304232496
1581	0.8304115291
1582	0.8303952667
1583	0.8303896237
1584	0.830381576
1585	0.8303700064
1586	0.8303643441
1587	0.8303379864
1588	0.8303308573
1589	0.8303213439
1590	0.8303131989
1591	0.8302978308
1592	0.8302847179
1593	0.8302753122
1594	0.830271058
1595	0.8302430708
1596	0.8302381625
1597	0.8302237281
1598	0.8302012399
1599	0.8301947813
1600	0.83017666
1601	0.8301580752
1602	0.8301412895
1603	0.8301257227
1604	0.8301141073
1605	0.8301068548
1606	0.8300986448
1607	0.8300949711
1608	0.8300833806
1609	0.8300755945
1610	0.8300681541
1611	0.8300533603
1612	0.8300487241
1613	0.8300420982
1614	0.83003282
1615	0.8300276423
1616	0.8300194621
1617	0.8300052137
1618	0.8299951404
1619	0.8299782806
1620	0.8299682012
1621	0.8299604705
1622	0.8299243686
1623	0.8299083326
1624	0.8298969442
1625	0.8298837169
1626	0.8298732996
1627	0.8298563174
1628	0.8298526464
1629	0.8298397305
1630	0.8298254412
1631	0.8298079096
1632	0.8297955369
1633	0.8297817652
1634	0.829769833
1635	0.8297576908
1636	0.8297379726
1637	0.8297259122
1638	0.8297158457
1639	0.8297030056
1640	0.8296961479
1641	0.8296830474
1642	0.8296644889
1643	0.8296305399
1644	0.829620339
1645	0.8296084128
1646	0.8296020516
1647	0.8295867939
1648	0.8295740999
1649	0.829562292
1650	0.8295553466
1651	0.8295403286
1652	0.829534362
1653	0.829519059
1654	0.8295063012
1655	0.8295004581
1656	0.829489174
1657	0.829484878
1658	0.8294732994
1659	0.8294603393
1660	0.8294504863
1661	0.8294306607
1662	0.8294187412
1663	0.8294124369
1664	0.8293995191
1665	0.829386526
1666	0.8293713437
1667	0.8293610566
1668	0.8293456844
1669	0.829326253
1670	0.8293176915
1671	0.8293015524
1672	0.8292908373
1673	0.829274893
1674	0.8292679194
1675	0.8292567
1676	0.829226906
1677	0.8292119151
1678	0.8291997896
1679	0.8291935505
1680	0.8291812287
1681	0.8291673799
1682	0.8291627612
1683	0.8291393274
1684	0.8291344458
1685	0.8291218853
1686	0.8290959099
1687	0.8290858939
1688	0.8290749573
1689	0.8290622787
1690	0.8290515663
1691	0.8290363374
1692	0.8290143834
1693	0.8289887778
1694	0.8289737488
1695	0.8289660804
1696	0.8289437226
1697	0.8289297652
1698	0.828912378
1699	0.828905491
1700	0.8288960571
1701	0.8288837228
1702	0.8288753155
1703	0.8288679957
1704	0.8288583283
1705	0.8288520939
1706	0.8288383055
1707	0.8288241162
1708	0.8288122327
1709	0.8288005247
1710	0.8287913578
1711	0.8287846409
1712	0.8287777719
1713	0.8287705382
1714	0.8287644908
1715	0.8287569299
1716	0.8287423689
1717	0.8287380924
1718	0.8287133747
1719	0.8287062597
1720	0.8286944024
1721	0.8286864773
1722	0.8286789573
1723	0.8286544865
1724	0.8286440282
1725	0.8286301307
1726	0.8286195205
1727	0.8286119961
1728	0.8286001007
1729	0.8285792925
1730	0.8285742811
1731	0.8285637346
1732	0.8285523515
1733	0.8285467147
1734	0.8285407295
1735	0.8285346269
1736	0.8285231631
1737	0.8285081903
1738	0.8284971514
1739	0.8284858028
1740	0.8284772937
1741	0.82846468
1742	0.8284572589
1743	0.8284524769
1744	0.8284357058
1745	0.8284171423
1746	0.8284106263
1747	0.828405244
1748	0.8283992113
1749	0.8283860568
1750	0.828373081
1751	0.8283681039
1752	0.8283539159
1753	0.8283496533
1754	0.828338928
1755	0.828328584
1756	0.828318935
1757	0.8282910128
1758	0.8282653997
1759	0.8282619874
1760	0.8282531017
1761	0.8282406253
1762	0.8282267782
1763	0.8282225245
1764	0.8282107021
1765	0.8282065886
1766	0.8281981561
1767	0.8281911558
1768	0.8281840264
1769	0.8281729806
1770	0.8281517683
1771	0.8281380964
1772	0.8281266814
1773	0.8281152097
1774	0.8280906528
1775	0.8280716226
1776	0.8280373249
1777	0.8280234276
1778	0.8280187877
1779	0.8279824823
1780	0.8279718931
1781	0.827958566
1782	0.8279457488
1783	0.8279375182
1784	0.8279296847
1785	0.8279130492
1786	0.8279001886
1787	0.8278873087
1788	0.827876409
1789	0.8278671881
1790	0.8278341597
1791	0.8278258651
1792	0.8278122171
1793	0.8278051065
1794	0.82778897
1795	0.8277784598
1796	0.8277617463
1797	0.8277492457
1798	0.8277374731
1799	0.8277211004
1800	0.8277081753
1801	0.8276983588
1802	0.8276892279
1803	0.8276739767
1804	0.8276661702
1805	0.8276498074
1806	0.8276426726
1807	0.8276380913
1808	0.8276283079
1809	0.8276110367
1810	0.8275909447
1811	0.8275815839
1812	0.8275743796
1813	0.8275705999
1814	0.8275600083
1815	0.8275489668
1816	0.8275373557
1817	0.8275252014
1818	0.8275081045
1819	0.8275018611
1820	0.8274894505
1821	0.827478573
1822	0.8274619787
1823	0.8274480065
1824	0.8274231371
1825	0.8274071996
1826	0.827401793
1827	0.8273912436
1828	0.8273754391
1829	0.8273618848
1830	0.8273424602
1831	0.8273317472
1832	0.8273246195
1833	0.827307235
1834	0.8272908164
1835	0.8272760327
1836	0.8272635068
1837	0.8272466181
1838	0.8272373797
1839	0.8272319797
1840	0.8272221771
1841	0.8272086276
1842	0.8271958774
1843	0.8271801426
1844	0.8271640821
1845	0.827151118
1846	0.8271413148
1847	0.8271262676
1848	0.8271089844
1849	0.8271031134
1850	0.8270970016
1851	0.8270862163
1852	0.827072368
1853	0.8270511439
1854	0.8270434767
1855	0.8270373945
1856	0.8270246864
1857	0.8270006961
1858	0.8269836594
1859	0.8269733305
1860	0.8269587304
1861	0.8269498227
1862	0.8269362056
1863	0.8269186412
1864	0.8269061723
1865	0.8268973844
1866	0.8268879513
1867	0.826877344
1868	0.8268659682
1869	0.8268540609
1870	0.8268383704
1871	0.8268290977
1872	0.8268190404
1873	0.8268154255
1874	0.8267863661
1875	0.8267706448
1876	0.8267607953
1877	0.8267508696
1878	0.8267415912
1879	0.8267288643
1880	0.8267218743
1881	0.8267071097
1882	0.8266938738
1883	0.8266788943
1884	0.826670025
1885	0.8266625664
1886	0.8266484906
1887	0.8266405613
1888	0.826629141
1889	0.8266197492
1890	0.8266089482
1891	0.8266021514
1892	0.8265762991
1893	0.8265682499
1894	0.8265606465
1895	0.826553564
1896	0.8265459531
1897	0.8265392408
1898	0.8265268791
1899	0.8265169967
1900	0.8265106695
1901	0.8264948978
1902	0.8264869538
1903	0.8264782392
1904	0.826466205
1905	0.8264524772
1906	0.8264465381
1907	0.8264401143
1908	0.8264280156
1909	0.8264109362
1910	0.8264072505
1911	0.8263990314
1912	0.8263858705
1913	0.826370699
1914	0.8263649607
1915	0.8263490983
1916	0.8263418541
1917	0.8263341381
1918	0.8263282742
1919	0.8263174987
1920	0.8263046592
1921	0.8262915443
1922	0.8262847716
1923	0.8262696386
1924	0.8262554514
1925	0.8262523144
1926	0.8262409955
1927	0.8262358234
1928	0.8262253735
1929	0.8262067683
1930	0.826191883
1931	0.8261823139
1932	0.8261702316
1933	0.8261511829
1934	0.826139541
1935	0.8261237405
1936	0.8261171793
1937	0.826102972
1938	0.8260926605
1939	0.8260847239
1940	0.8260776225
1941	0.8260717655
1942	0.8260474252
1943	0.826043601
1944	0.8260382173
1945	0.8260288244
1946	0.8260059216
1947	0.8260012231
1948	0.8259956244
1949	0.8259845623
1950	0.8259732713
1951	0.8259656795
1952	0.8259545635
1953	0.825939567
1954	0.8259264841
1955	0.8259210374
1956	0.8259053683
1957	0.8258901259
1958	0.8258762459
1959	0.8258690626
1960	0.8258547246
1961	0.8258464059
1962	0.8258368165
1963	0.8258296744
1964	0.8258184544
1965	0.8258067239
1966	0.8257924572
1967	0.8257860063
1968	0.8257723355
1969	0.8257645206
1970	0.8257555547
1971	0.8257478194
1972	0.8257454249
1973	0.8257365263
1974	0.8257248261
1975	0.8257176961
1976	0.8256907699
1977	0.8256841443
1978	0.825671178
1979	0.8256648732
1980	0.825660892
1981	0.8256478943
1982	0.8256353075
1983	0.8256247488
1984	0.8256052166
1985	0.8255995299
1986	0.8255873286
1987	0.8255780238
1988	0.8255709919
1989	0.8255483192
1990	0.8255329558
1991	0.8255264325
1992	0.8255210678
1993	0.8255101146
1994	0.8254966122
1995	0.8254862152
1996	0.8254829231
1997	0.825471963
1998	0.8254638523
1999	0.8254554208
2000	0.8254402702
2001	0.8254268001
2002	0.825414883
2003	0.825409393
2004	0.8254009496
2005	0.8253883255
2006	0.82538001
2007	0.8253731792
2008	0.8253623529
2009	0.8253552654
2010	0.8253433835
2011	0.825332585
2012	0.8253228346
2013	0.8253174037
2014	0.8253079181
2015	0.8252996046
2016	0.8252918724
2017	0.8252855162
2018	0.8252709896
2019	0.8252647175
2020	0.8252556968
2021	0.8252483322
2022	0.8252336845
2023	0.8252256147
2024	0.8252212659
2025	0.8252119396
2026	0.825207063
2027	0.8251986682
2028	0.8251878359
2029	0.8251813231
2030	0.8251758599
2031	0.8251700755
2032	0.8251583314
2033	0.8251447052
2034	0.8251368921
2035	0.8251155471
2036	0.8250909844
2037	0.8250706882
2038	0.8250609111
2039	0.8250425453
2040	0.8250350361
2041	0.8250251735
2042	0.8250224302
2043	0.825016969
2044	0.825010119
2045	0.8250019223
2046	0.8249847757
2047	0.8249711732
2048	0.8249637525
2049	0.8249589239
2050	0.8249470228
2051	0.824916887
2052	0.8249118364
2053	0.8249028561
2054	0.8248898222
2055	0.8248816434
2056	0.8248699223
2057	0.8248616827
2058	0.8248508806
2059	0.8248203695
2060	0.824813247
2061	0.8248055265
2062	0.8247959681
2063	0.8247817131
2064	0.8247744873
2065	0.8247516096
2066	0.824740015
2067	0.824730905
2068	0.8247170524
2069	0.8247085126
2070	0.8246968145
2071	0.8246866767
2072	0.8246749328
2073	0.8246689428
2074	0.8246592609
2075	0.824649005
2076	0.8246450444
2077	0.8246329374
2078	0.8246141902
2079	0.8246076635
2080	0.8246007912
2081	0.8245733565
2082	0.8245645634
2083	0.8245553958
2084	0.8245426003
2085	0.8245333227
2086	0.8245286927
2087	0.8245193914
2088	0.824511199
2089	0.8245048857
2090	0.824484851
2091	0.8244714956
2092	0.8244593285
2093	0.8244510547
2094	0.8244413551
2095	0.82443376
2096	0.8244221592
2097	0.8244114965
2098	0.8244063376
2099	0.8243956075
2100	0.8243898009
2101	0.8243799403
2102	0.8243758172
2103	0.8243620435
2104	0.8243567549
2105	0.8243482287
2106	0.8243396828
2107	0.824332764
2108	0.8243199025
2109	0.8243147004
2110	0.8242954926
2111	0.8242878554
2112	0.8242749448
2113	0.8242642332
2114	0.824255315
2115	0.8242423709
2116	0.8242273952
2117	0.8242180482
2118	0.8242043461
2119	0.8241922232
2120	0.8241476428
2121	0.8241385254
2122	0.8241259669
2123	0.8241216765
2124	0.8241058483
2125	0.8240977034
2126	0.8240844455
2127	0.8240779738
2128	0.8240731814
2129	0.8240598278
2130	0.8240498179
2131	0.8240374702
2132	0.8240272239
2133	0.8240167029
2134	0.8239955418
2135	0.8239869934
2136	0.8239746256
2137	0.8239687271
2138	0.823960621
2139	0.8239378357
2140	0.8239292211
2141	0.8239129439
2142	0.8239076477
2143	0.8239006358
2144	0.8238937972
2145	0.8238827106
2146	0.8238697138
2147	0.8238555992
2148	0.8238458702
2149	0.8238331255
2150	0.8238217574
2151	0.8237982
2152	0.8237900146
2153	0.8237696392
2154	0.8237640858
2155	0.8237499884
2156	0.8237309972
2157	0.8237190595
2158	0.8237125565
2159	0.8237017007
2160	0.823687275
2161	0.8236771044
2162	0.8236717205
2163	0.8236577429
2164	0.8236531597
2165	0.8236418297
2166	0.8236249163
2167	0.8236183811
2168	0.8236113238
2169	0.8236061336
2170	0.8235978987
2171	0.8235792007
2172	0.8235535318
2173	0.8235469058
2174	0.8235398657
2175	0.8235245841
2176	0.8235203127
2177	0.8235105898
2178	0.8235026221
2179	0.8234947453
2180	0.8234841516
2181	0.8234751351
2182	0.8234672236
2183	0.8234577588
2184	0.823453179
2185	0.8234331771
2186	0.8234212526
2187	0.8234088501
2188	0.8234007461
2189	0.8233906049
2190	0.8233874955
2191	0.8233786192
2192	0.8233713619
2193	0.8233560229
2194	0.8233441975
2195	0.8233307461
2196	0.8233056178
2197	0.8232987242
2198	0.8232921426
2199	0.8232811133
2200	0.8232685885
2201	0.8232590398
2202	0.8232501308
2203	0.8232379436
2204	0.8232266513
2205	0.8232129945
2206	0.8232087284
2207	0.8232011258
2208	0.8231942651
2209	0.8231871385
2210	0.8231810243
2211	0.8231772599
2212	0.8231727281
2213	0.8231616641
2214	0.8231504376
2215	0.8231421169
2216	0.8231286688
2217	0.823124158
2218	0.8231154749
2219	0.8231080045
2220	0.8231023716
2221	0.823088892
2222	0.8230764677
2223	0.8230653355
2224	0.8230492555
2225	0.8230230306
2226	0.8230160279
2227	0.822986827
2228	0.8229780628
2229	0.8229681121
2230	0.8229619612
2231	0.8229555302
2232	0.8229496451
2233	0.8229323133
2234	0.8229215294
2235	0.8229162119
2236	0.8229097605
2237	0.8228995327
2238	0.8228916062
2239	0.8228818771
2240	0.8228712685
2241	0.8228594659
2242	0.8228527923
2243	0.8228449156
2244	0.8228379198
2245	0.8228274956
2246	0.8228185814
2247	0.8228121501
2248	0.8228016013
2249	0.8227914451
2250	0.8227639654
2251	0.8227512036
2252	0.8227454793
2253	0.8227342867
2254	0.8227250696
2255	0.82272097
2256	0.8227089214
2257	0.8226992517
2258	0.8226909511
2259	0.8226876373
2260	0.8226792245
2261	0.8226664448
2262	0.8226496398
2263	0.8226238646
2264	0.8226166585
2265	0.8226111289
2266	0.822608042
2267	0.8225976033
2268	0.8225850649
2269	0.8225783677
2270	0.8225682703
2271	0.8225649084
2272	0.8225578567
2273	0.822544834
2274	0.82253734
2275	0.8225307896
2276	0.8225203896
2277	0.8225105641
2278	0.8225020566
2279	0.8224888413
2280	0.8224816554
2281	0.8224718342
2282	0.8224638446
2283	0.8224519719
2284	0.8224468733
2285	0.8224400484
2286	0.8224343473
2287	0.8224268208
2288	0.8224063971
2289	0.8224033118
2290	0.8223963861
2291	0.8223898955
2292	0.8223796439
2293	0.8223741042
2294	0.8223667615
2295	0.8223647506
2296	0.8223548625
2297	0.8223390357
2298	0.8223197194
2299	0.8223100742
2300	0.8223015752
2301	0.8222908498
2302	0.8222863832
2303	0.8222783409
2304	0.8222720558
2305	0.8222673548
2306	0.8222602922
2307	0.8222492606
2308	0.8222440588
2309	0.8222350687
2310	0.8222253
2311	0.822219937
2312	0.8222108583
2313	0.8222003536
2314	0.8221976402
2315	0.8221915128
2316	0.8221851112
2317	0.8221780372
2318	0.8221658922
2319	0.8221539113
2320	0.8221436557
2321	0.8221331225
2322	0.8221248307
2323	0.8221110262
2324	0.8221083977
2325	0.8220990683
2326	0.8220888097
2327	0.8220829233
2328	0.8220717289
2329	0.8220637708
2330	0.8220570413
2331	0.8220416226
2332	0.8220355944
2333	0.822025064
2334	0.8220191779
2335	0.8220072827
2336	0.8220041982
2337	0.8219959301
2338	0.8219736711
2339	0.8219657984
2340	0.8219551953
2341	0.8219495361
2342	0.8219393502
2343	0.8219359307
2344	0.8219220668
2345	0.8219114827
2346	0.8218963612
2347	0.8218906528
2348	0.8218792361
2349	0.8218678532
2350	0.8218576464
2351	0.8218423259
2352	0.8218313161
2353	0.8218031764
2354	0.8218022593
2355	0.8217929528
2356	0.8217851801
2357	0.8217632871
2358	0.8217509262
2359	0.8217334417
2360	0.8217218673
2361	0.8217172352
2362	0.8217045398
2363	0.8216956934
2364	0.8216853353
2365	0.8216797193
2366	0.821671849
2367	0.8216659357
2368	0.8216614153
2369	0.8216595359
2370	0.8216540253
2371	0.8216389523
2372	0.8216336972
2373	0.8216192851
2374	0.8216116456
2375	0.821604814
2376	0.8215933385
2377	0.8215835656
2378	0.8215735226
2379	0.8215609689
2380	0.8215405999
2381	0.8215343298
2382	0.8215246289
2383	0.821509289
2384	0.8214954376
2385	0.8214824049
2386	0.8214728998
2387	0.8214628763
2388	0.8214504551
2389	0.8214234452
2390	0.8214140949
2391	0.8214054006
2392	0.8214018486
2393	0.8213925676
2394	0.8213847983
2395	0.8213778219
2396	0.821369896
2397	0.8213516705
2398	0.821345974
2399	0.8213301602
2400	0.8213236459
2401	0.8213144829
2402	0.8213075195
2403	0.8213001083
2404	0.8212928681
2405	0.8212800258
2406	0.8212637039
2407	0.8212569315
2408	0.8212432761
2409	0.8212300858
2410	0.821222099
2411	0.8212154344
2412	0.8212088899
2413	0.8212035807
2414	0.8211899283
2415	0.8211710371
2416	0.8211574721
2417	0.8211489693
2418	0.8211413969
2419	0.8211380339
2420	0.8211292022
2421	0.8211189145
2422	0.8211074868
2423	0.8211023859
2424	0.8210974225
2425	0.8210832588
2426	0.821068645
2427	0.8210648186
2428	0.8210590549
2429	0.8210412859
2430	0.8210306539
2431	0.8210234637
2432	0.8210148195
2433	0.8210026651
2434	0.820993571
2435	0.8209840443
2436	0.8209712583
2437	0.8209656244
2438	0.8209559153
2439	0.8209422705
2440	0.8209341539
2441	0.820926597
2442	0.8209193702
2443	0.8209145671
2444	0.8209064635
2445	0.8209006439
2446	0.8208960049
2447	0.820880992
2448	0.8208652509
2449	0.8208588656
2450	0.8208533549
2451	0.8208494493
2452	0.8208405309
2453	0.8208283021
2454	0.8208239198
2455	0.8208187188
2456	0.8208138414
2457	0.8208037589
2458	0.8207729748
2459	0.8207628653
2460	0.82074888
2461	0.8207353871
2462	0.8207290638
2463	0.8207117243
2464	0.8207058331
2465	0.8206985012
2466	0.8206865281
2467	0.8206836992
2468	0.8206730298
2469	0.8206627334
2470	0.8206524968
2471	0.8206446082
2472	0.820632008
2473	0.8206251017
2474	0.8206124309
2475	0.8206036728
2476	0.8205900489
2477	0.8205816143
2478	0.8205715713
2479	0.8205526168
2480	0.8205489217
2481	0.8205405952
2482	0.8205392154
2483	0.8205205817
2484	0.8205143876
2485	0.8205079855
2486	0.820503647
2487	0.8204956834
2488	0.8204912535
2489	0.8204843515
2490	0.820476275
2491	0.8204700748
2492	0.8204627096
2493	0.8204408312
2494	0.8204278328
2495	0.8204227614
2496	0.8204170222
2497	0.8204064567
2498	0.8204008269
2499	0.8203929456
2500	0.8203836411
2501	0.820378523
2502	0.8203576383
2503	0.8203415637
2504	0.8203284539
2505	0.8203130154
2506	0.8203084042
2507	0.8202937042
2508	0.820286228
2509	0.8202768988
2510	0.8202568268
2511	0.8202508966
2512	0.8202385608
2513	0.8202353575
2514	0.8202193559
2515	0.8202122517
2516	0.8201901743
2517	0.8201745379
2518	0.8201684365
2519	0.8201579169
2520	0.8201474179
2521	0.8201224035
2522	0.8201176377
2523	0.8201135098
2524	0.8201068371
2525	0.8200929862
2526	0.8200814317
2527	0.8200760891
2528	0.8200649064
2529	0.8200573934
2530	0.8200460584
2531	0.820032873
2532	0.8200251793
2533	0.8200106749
2534	0.8200071748
2535	0.8200026546
2536	0.8199932276
2537	0.8199865751
2538	0.8199774079
2539	0.8199629598
2540	0.8199554582
2541	0.8199496192
2542	0.819939012
2543	0.8199339984
2544	0.81992773
2545	0.8199168726
2546	0.8198990759
2547	0.8198834593
2548	0.8198723769
2549	0.8198569195
2550	0.819841285
2551	0.8198376098
2552	0.8198247136
2553	0.819819585
2554	0.8198112601
2555	0.8198083575
2556	0.8197993142
2557	0.8197898502
2558	0.8197839263
2559	0.8197721168
2560	0.8197626632
2561	0.8197488365
2562	0.8197395829
2563	0.8197351483
2564	0.8197233373
2565	0.8197164978
2566	0.8197098952
2567	0.819705609
2568	0.8197012247
2569	0.819694236
2570	0.819685328
2571	0.8196779171
2572	0.8196555118
2573	0.8196499251
2574	0.8196434188
2575	0.8196350105
2576	0.8196242732
2577	0.8196107682
2578	0.8196058715
2579	0.8195923002
2580	0.8195830587
2581	0.8195795302
2582	0.819575309
2583	0.8195606716
2584	0.8195527847
2585	0.8195407215
2586	0.8195345197
2587	0.81952975
2588	0.819521041
2589	0.8195185958
2590	0.8195092699
2591	0.8194998117
2592	0.8194986599
2593	0.8194867657
2594	0.8194770034
2595	0.8194693162
2596	0.8194613169
2597	0.8194558625
2598	0.8194456788
2599	0.8194366234
2600	0.8194278333
2601	0.8194162738
2602	0.8194080427
2603	0.8194026184
2604	0.8193948274
2605	0.8193891371
2606	0.8193794696
2607	0.8193636796
2608	0.8193567595
2609	0.8193531605
2610	0.8193470908
2611	0.8193387232
2612	0.81932821
2613	0.8193210296
2614	0.8193136353
2615	0.8193070257
2616	0.8192980483
2617	0.8192829189
2618	0.8192738545
2619	0.8192691062
2620	0.8192629043
2621	0.8192565082
2622	0.819244202
2623	0.8192371821
2624	0.819225273
2625	0.8192167859
2626	0.819202174
2627	0.8191934185
2628	0.8191857085
2629	0.8191801566
2630	0.8191698775
2631	0.8191603455
2632	0.8191567971
2633	0.8191483022
2634	0.8191411939
2635	0.8191354783
2636	0.8191300171
2637	0.8191217969
2638	0.819103225
2639	0.8190938745
2640	0.8190920231
2641	0.8190851174
2642	0.8190695716
2643	0.8190588393
2644	0.819042194
2645	0.8190298447
2646	0.8190065159
2647	0.8189996099
2648	0.8189870867
2649	0.8189780947
2650	0.8189674097
2651	0.8189606165
2652	0.8189505515
2653	0.8189333524
2654	0.8189288022
2655	0.8189231757
2656	0.8189149833
2657	0.8189058804
2658	0.8188999711
2659	0.8188933772
2660	0.8188855165
2661	0.8188754195
2662	0.818867567
2663	0.8188592714
2664	0.8188492016
2665	0.8188341625
2666	0.8188233351
2667	0.8188152856
2668	0.8188097074
2669	0.8188007473
2670	0.8187895282
2671	0.8187731535
2672	0.8187686881
2673	0.8187554067
2674	0.8187517531
2675	0.8187404926
2676	0.8187294404
2677	0.8187238123
2678	0.8187178501
2679	0.8187070715
2680	0.818696817
2681	0.8186903236
2682	0.8186826533
2683	0.8186740608
2684	0.8186671259
2685	0.8186593915
2686	0.8186460851
2687	0.8186385409
2688	0.8186293509
2689	0.8186237526
2690	0.8186164072
2691	0.8186106502
2692	0.8186027707
2693	0.8185922144
2694	0.8185903184
2695	0.8185798003
2696	0.818576273
2697	0.8185669547
2698	0.8185604118
2699	0.8185525136
2700	0.8185470825
2701	0.8185376021
2702	0.818530445
2703	0.8185103874
2704	0.818501372
2705	0.8184914878
2706	0.8184810224
2707	0.8184784353
2708	0.8184726089
2709	0.818465824
2710	0.8184494651
2711	0.8184376072
2712	0.8184311157
2713	0.8184266115
2714	0.8184168737
2715	0.8184065603
2716	0.8183986787
2717	0.8183886474
2718	0.8183828409
2719	0.818371109
2720	0.8183611445
2721	0.8183553131
2722	0.8183479731
2723	0.8183238768
2724	0.8183202955
2725	0.8183030603
2726	0.8182972861
2727	0.8182917832
2728	0.8182850119
2729	0.8182731241
2730	0.818255385
2731	0.8182460439
2732	0.8182372508
2733	0.8182292857
2734	0.8182200089
2735	0.8182109242
2736	0.818195603
2737	0.8181899891
2738	0.8181847722
2739	0.818172427
2740	0.8181544862
2741	0.8181397935
2742	0.8181206645
2743	0.8181067468
2744	0.8180989623
2745	0.8180891635
2746	0.8180779105
2747	0.8180698209
2748	0.8180582902
2749	0.8180464695
2750	0.8180370171
2751	0.8180249456
2752	0.8180184679
2753	0.8180102591
2754	0.8179964768
2755	0.8179875539
2756	0.81798054
2757	0.8179725242
2758	0.8179667346
2759	0.8179589869
2760	0.817950383
2761	0.8179421566
2762	0.8179340905
2763	0.8179258338
2764	0.8179241392
2765	0.8179151646
2766	0.8178975065
2767	0.8178911377
2768	0.8178894234
2769	0.8178866259
2770	0.8178781717
2771	0.817865303
2772	0.8178575583
2773	0.817853512
2774	0.8178462517
2775	0.817840876
2776	0.8178298401
2777	0.8178255711
2778	0.8178177429
2779	0.8178087822
2780	0.8178033047
2781	0.8177950759
2782	0.8177924567
2783	0.8177838947
2784	0.8177759112
2785	0.8177642152
2786	0.8177445134
2787	0.8177393317
2788	0.8177310077
2789	0.817720919
2790	0.8177092041
2791	0.8177012391
2792	0.8176908807
2793	0.8176848892
2794	0.8176808629
2795	0.8176739624
2796	0.8176670693
2797	0.8176626413
2798	0.8176592651
2799	0.8176520563
2800	0.8176434599
2801	0.8176333647
2802	0.8176259715
2803	0.8176155209
2804	0.8176033658
2805	0.8175960103
2806	0.8175845694
2807	0.8175791905
2808	0.8175721902
2809	0.8175647558
2810	0.8175564051
2811	0.8175434901
2812	0.8175353903
2813	0.8175287822
2814	0.8175213965
2815	0.8175140918
2816	0.8175002671
2817	0.8174832248
2818	0.8174760897
2819	0.8174673762
2820	0.8174500617
2821	0.8174470946
2822	0.8174410875
2823	0.817427868
2824	0.817421487
2825	0.8174110307
2826	0.8173975021
2827	0.8173850501
2828	0.8173777758
2829	0.8173716567
2830	0.8173617265
2831	0.8173489122
2832	0.8173379287
2833	0.8173272146
2834	0.8173168321
2835	0.8173077508
2836	0.8173029637
2837	0.8172916118
2838	0.8172768278
2839	0.8172723855
2840	0.8172623153
2841	0.8172488932
2842	0.817245089
2843	0.8172258212
2844	0.8172216151
2845	0.8172127268
2846	0.817208294
2847	0.8172007866
2848	0.8171930764
2849	0.8171848501
2850	0.817179747
2851	0.8171666823
2852	0.8171591962
2853	0.8171534738
2854	0.8171455255
2855	0.8171388826
2856	0.8171315858
2857	0.8171177049
2858	0.8171100236
2859	0.8171013491
2860	0.8170921243
2861	0.817085938
2862	0.8170817397
2863	0.8170747929
2864	0.8170666075
2865	0.8170569935
2866	0.8170527629
2867	0.8170443272
2868	0.8170368287
2869	0.817030132
2870	0.81702812
2871	0.8170210428
2872	0.8170098347
2873	0.8169973939
2874	0.8169907888
2875	0.8169813234
2876	0.8169746392
2877	0.8169602231
2878	0.8169529989
2879	0.8169451317
2880	0.8169363315
2881	0.8169322093
2882	0.8169221591
2883	0.8169106371
2884	0.81690053
2885	0.81689132
2886	0.8168853021
2887	0.8168721922
2888	0.8168714583
2889	0.8168634108
2890	0.81685293
2891	0.8168483271
2892	0.8168429134
2893	0.8168351748
2894	0.8168258107
2895	0.8168131033
2896	0.8168019466
2897	0.816789202
2898	0.8167805275
2899	0.816775026
2900	0.8167518655
2901	0.8167433727
2902	0.8167344351
2903	0.8167263555
2904	0.8167214279
2905	0.8167174786
2906	0.8167081829
2907	0.8166983194
2908	0.8166867044
2909	0.8166772173
2910	0.8166679211
2911	0.8166564504
2912	0.8166385113
2913	0.816631289
2914	0.8166188323
2915	0.8166154892
2916	0.8166059087
2917	0.8165959383
2918	0.8165892568
2919	0.8165864319
2920	0.8165823884
2921	0.8165673923
2922	0.8165614733
2923	0.816555081
2924	0.8165475178
