iter	Passed	Remaining
1456	1332342	4154310
1457	1333113	4152951
1458	1334070	4152168
1459	1335081	4151556
1460	1335977	4150584
1461	1336926	4149774
1462	1337672	4148339
1463	1338456	4147021
1464	1339376	4146124
1465	1340201	4144932
1466	1341023	4143735
1467	1341810	4142427
1468	1342739	4141560
1469	1343612	4140519
1470	1344471	4139437
1471	1345386	4138525
1472	1346078	4136928
1473	1347010	4136070
1474	1347871	4134995
1475	1348782	4134074
1476	1349656	4133035
1477	1350509	4131936
1478	1351373	4130872
1479	1352212	4129730
1480	1352938	4128244
1481	1353779	4127107
1482	1354627	4125995
1483	1355563	4125150
1484	1356279	4123636
1485	1357195	4122733
1486	1358133	4121893
1487	1359068	4121047
1488	1360046	4120329
1489	1360951	4119388
1490	1361720	4118039
1491	1362673	4117246
1492	1363497	4116064
1493	1364352	4114975
1494	1365399	4114463
1495	1366348	4113658
1496	1367060	4112138
1497	1367767	4110606
1498	1368565	4109348
1499	1369299	4107898
1500	1370067	4106550
1501	1370880	4105338
1502	1371528	4103634
1503	1372702	4103504
1504	1373640	4102666
1505	1374529	4101683
1506	1375416	4100693
1507	1376194	4099380
1508	1377035	4098254
1509	1378008	4097520
1510	1378735	4096058
1511	1379773	4095518
1512	1380547	4094195
1513	1381635	4093801
1514	1382395	4092437
1515	1383243	4091333
1516	1384046	4090098
1517	1384954	4089173
1518	1385878	4088296
1519	1386796	4087399
1520	1387473	4085793
1521	1388345	4084763
1522	1389223	4083752
1523	1390293	4083302
1524	1391367	4082865
1525	1392447	4082445
1526	1393434	4081751
1527	1394662	4081760
1528	1395362	4080224
1529	1396543	4080097
1530	1397595	4079591
1531	1398770	4079443
1532	1399901	4079163
1533	1401282	4079613
1534	1402723	4080234
1535	1403679	4079444
1536	1404941	4079539
1537	1406125	4079409
1538	1407463	4079724
1539	1408738	4079854
1540	1409813	4079402
1541	1410967	4079179
1542	1411973	4078527
1543	1412931	4077733
1544	1413903	4076984
1545	1415091	4076854
1546	1416184	4076451
1547	1417540	4076803
1548	1418606	4076317
1549	1419558	4075507
1550	1420368	4074288
1551	1421123	4072909
1552	1422214	4072497
1553	1422985	4071168
1554	1423828	4070042
1555	1424591	4068691
1556	1425528	4067837
1557	1426252	4066376
1558	1427027	4065061
1559	1427938	4064133
1560	1428707	4062802
1561	1429684	4062062
1562	1430710	4061461
1563	1431498	4060184
1564	1432350	4059089
1565	1433226	4058063
1566	1434035	4056846
1567	1434743	4055346
1568	1435441	4053818
1569	1436301	4052747
1570	1437025	4051295
1571	1437888	4050236
1572	1438756	4049189
1573	1439484	4047750
1574	1440210	4046306
1575	1441011	4045072
1576	1441879	4044028
1577	1442860	4043300
1578	1443795	4042443
1579	1444711	4041533
1580	1445491	4040245
1581	1446254	4038906
1582	1447228	4038161
1583	1448186	4037369
1584	1448936	4035996
1585	1449584	4034342
1586	1450245	4032724
1587	1451085	4031606
1588	1452023	4030758
1589	1452729	4029267
1590	1453554	4028109
1591	1454383	4026961
1592	1455187	4025744
1593	1456283	4025336
1594	1456993	4023860
1595	1458002	4023210
1596	1459002	4022535
1597	1459699	4021024
1598	1460507	4019820
1599	1461190	4018272
1600	1462025	4017146
1601	1462780	4015797
1602	1463779	4015120
1603	1464705	4014242
1604	1465690	4013526
1605	1466636	4012703
1606	1467529	4011734
1607	1468331	4010518
1608	1469177	4009421
1609	1469790	4007689
1610	1470612	4006528
1611	1471431	4005359
1612	1472262	4004226
1613	1472970	4002755
1614	1473736	4001444
1615	1474756	4000824
1616	1475675	3999928
1617	1476694	3999305
1618	1477573	3998301
1619	1478294	3996871
1620	1479271	3996131
1621	1480033	3994813
1622	1480989	3994017
1623	1482094	3993623
1624	1483091	3992938
1625	1483994	3991999
1626	1485036	3991435
1627	1485976	3990595
1628	1486861	3989608
1629	1487771	3988687
1630	1488647	3987675
1631	1489573	3986798
1632	1490473	3985852
1633	1491552	3985383
1634	1492561	3984727
1635	1493647	3984276
1636	1494533	3983292
1637	1495440	3982362
1638	1496594	3982091
1639	1497581	3981375
1640	1498726	3981077
1641	1499873	3980785
1642	1501149	3980832
1643	1502450	3980946
1644	1503819	3981236
1645	1505253	3981696
1646	1506571	3981849
1647	1507816	3981805
1648	1508755	3980955
1649	1509634	3979944
1650	1510952	3980091
1651	1512158	3979941
1652	1513061	3978995
1653	1514112	3978436
1654	1514884	3977144
1655	1515765	3976139
1656	1516670	3975197
1657	1517468	3973972
1658	1518231	3972658
1659	1519111	3971653
1660	1520002	3970674
1661	1520752	3969328
1662	1521531	3968058
1663	1522391	3967000
1664	1523319	3966120
1665	1524020	3964648
1666	1525024	3963966
1667	1525955	3963092
1668	1527059	3962668
1669	1527834	3961390
1670	1528783	3960565
1671	1529585	3959358
1672	1530534	3958531
1673	1531464	3957654
1674	1532113	3956055
1675	1532975	3955004
1676	1533894	3954099
1677	1534846	3953281
1678	1535643	3952063
1679	1536476	3950940
1680	1537161	3949434
1681	1537952	3948204
1682	1538608	3946627
1683	1539490	3945631
1684	1540666	3945385
1685	1541420	3944062
1686	1542289	3943030
1687	1543111	3941881
1688	1543921	3940701
1689	1544859	3939847
1690	1545586	3938459
1691	1546334	3937121
1692	1547183	3936041
1693	1547927	3934696
1694	1548831	3933758
1695	1549703	3932738
1696	1550504	3931538
1697	1551317	3930370
1698	1552158	3929272
1699	1552931	3928002
1700	1554061	3927636
1701	1554833	3926365
1702	1555674	3925268
1703	1556477	3924076
1704	1557520	3923490
1705	1558367	3922408
1706	1559378	3921742
1707	1560228	3920668
1708	1560965	3919311
1709	1561897	3918445
1710	1562694	3917239
1711	1563488	3916027
1712	1564179	3914557
1713	1565041	3913516
1714	1565866	3912382
1715	1566702	3911277
1716	1567468	3909997
1717	1568221	3908686
1718	1569110	3907714
1719	1570192	3907223
1720	1571225	3906609
1721	1572127	3905668
1722	1572942	3904512
1723	1573671	3903143
1724	1574495	3902009
1725	1575363	3900986
1726	1576153	3899771
1727	1577021	3898746
1728	1577859	3897650
1729	1578876	3896995
1730	1579953	3896488
1731	1580700	3895167
1732	1581709	3894491
1733	1582453	3893163
1734	1583397	3892329
1735	1584217	3891187
1736	1585082	3890158
1737	1586084	3889466
1738	1586955	3888451
1739	1588155	3888243
1740	1589237	3887744
1741	1590140	3886807
1742	1591242	3886356
1743	1592201	3885554
1744	1593426	3885404
1745	1594330	3884469
1746	1595479	3884129
1747	1596728	3884032
1748	1598024	3884050
1749	1599290	3883991
1750	1600367	3883474
1751	1601675	3883515
1752	1602683	3882828
1753	1603845	3882512
1754	1605106	3882438
1755	1606091	3881691
1756	1606988	3880734
1757	1608122	3880349
1758	1609198	3879823
1759	1609947	3878509
1760	1610827	3877511
1761	1611758	3876635
1762	1612970	3876435
1763	1613695	3875065
1764	1614578	3874072
1765	1615468	3873098
1766	1616310	3872009
1767	1617286	3871243
1768	1618142	3870188
1769	1619165	3869530
1770	1620141	3868761
1771	1620903	3867483
1772	1621733	3866366
1773	1622547	3865212
1774	1623330	3863983
1775	1624368	3863363
1776	1625368	3862650
1777	1626194	3861525
1778	1627023	3860407
1779	1627889	3859378
1780	1628672	3858152
1781	1629614	3857302
1782	1630473	3856257
1783	1631284	3855097
1784	1632089	3853925
1785	1632849	3852646
1786	1633593	3851331
1787	1634443	3850266
1788	1635375	3849393
1789	1636302	3848510
1790	1637055	3847218
1791	1637857	3846041
1792	1638764	3845109
1793	1639572	3843946
1794	1640426	3842894
1795	1641386	3842087
1796	1642065	3840623
1797	1643048	3839871
1798	1643999	3839044
1799	1644821	3837917
1800	1645747	3837032
1801	1646712	3836237
1802	1647450	3834913
1803	1648455	3834211
1804	1649458	3833505
1805	1650182	3832152
1806	1651112	3831275
1807	1652058	3830436
1808	1653022	3829638
1809	1654036	3828957
1810	1654808	3827716
1811	1655664	3826668
1812	1656593	3825789
1813	1657335	3824480
1814	1658262	3823595
1815	1659010	3822300
1816	1659975	3821507
1817	1660707	3820175
1818	1661608	3819232
1819	1662444	3818141
1820	1663254	3816991
1821	1664029	3815760
1822	1664796	3814511
1823	1665680	3813531
1824	1666652	3812752
1825	1667626	3811978
1826	1668661	3811342
1827	1669547	3810368
1828	1670511	3809570
1829	1671305	3808384
1830	1672074	3807142
1831	1672910	3806053
1832	1673834	3805166
1833	1674841	3804465
1834	1675507	3802990
1835	1676405	3802044
1836	1677356	3801217
1837	1678187	3800118
1838	1679159	3799338
1839	1679882	3797995
1840	1680845	3797195
1841	1681730	3796218
1842	1682740	3795524
1843	1683723	3794769
1844	1684603	3793782
1845	1685591	3793037
1846	1686430	3791958
1847	1687303	3790954
1848	1688414	3790486
1849	1689305	3789522
1850	1690335	3788872
1851	1691340	3788163
1852	1692374	3787520
1853	1693479	3787036
1854	1694409	3786160
1855	1695726	3786147
1856	1697072	3786199
1857	1698144	3785637
1858	1699480	3785664
1859	1700484	3784950
1860	1701759	3784837
1861	1702790	3784183
1862	1703965	3783846
1863	1705006	3783212
1864	1706184	3782880
1865	1707296	3782402
1866	1708571	3782285
1867	1709655	3781742
1868	1710842	3781429
1869	1711987	3781021
1870	1712761	3779791
1871	1713796	3779141
1872	1714613	3778007
1873	1715593	3777234
1874	1716386	3776049
1875	1717195	3774901
1876	1717848	3773409
1877	1718559	3772046
1878	1719471	3771124
1879	1720282	3769981
1880	1721140	3768939
1881	1721967	3767833
1882	1722625	3766357
1883	1723508	3765371
1884	1724287	3764159
1885	1725041	3762896
1886	1725904	3761867
1887	1726819	3760953
1888	1727708	3759982
1889	1728720	3759281
1890	1729516	3758108
1891	1730372	3757065
1892	1731312	3756206
1893	1731976	3754748
1894	1732838	3753722
1895	1733639	3752561
1896	1734393	3751299
1897	1735180	3750111
1898	1736028	3749052
1899	1736799	3747829
1900	1737709	3746907
1901	1738707	3746174
1902	1739642	3745304
1903	1740382	3744016
1904	1741244	3742990
1905	1742023	3741785
1906	1742848	3740680
1907	1743818	3739886
1908	1744478	3738429
1909	1745303	3737325
1910	1746296	3736581
1911	1747183	3735610
1912	1747915	3734307
1913	1748863	3733466
1914	1749761	3732519
1915	1750614	3731475
1916	1751547	3730603
1917	1752623	3730035
1918	1753528	3729102
1919	1754536	3728389
1920	1755397	3727363
1921	1756112	3726027
1922	1757027	3725117
1923	1757860	3724032
1924	1758708	3722979
1925	1759610	3722041
1926	1760346	3720752
1927	1760965	3719216
1928	1761853	3718250
1929	1762587	3716959
1930	1763334	3715695
1931	1764001	3714264
1932	1764656	3712808
1933	1765365	3711466
1934	1766252	3710498
1935	1767076	3709400
1936	1768010	3708531
1937	1769046	3707877
1938	1769871	3706780
1939	1770799	3705899
1940	1771553	3704654
1941	1772330	3703459
1942	1773148	3702347
1943	1774111	3701541
1944	1775271	3701145
1945	1776122	3700102
1946	1777089	3699304
1947	1777878	3698132
1948	1778627	3696880
1949	1779581	3696053
1950	1780321	3694782
1951	1781138	3693672
1952	1782090	3692842
1953	1782885	3691686
1954	1783942	3691073
1955	1784911	3690276
1956	1785966	3689657
1957	1786856	3688698
1958	1787727	3687702
1959	1788579	3686663
1960	1789718	3686217
1961	1790640	3685324
1962	1791472	3684245
1963	1792490	3683549
1964	1793491	3682818
1965	1794473	3682047
1966	1795615	3681605
1967	1796740	3681127
1968	1797967	3680856
1969	1799154	3680503
1970	1800373	3680216
1971	1801420	3679574
1972	1802619	3679244
1973	1803616	3678500
1974	1804687	3677907
1975	1805644	3677081
1976	1806914	3676893
1977	1808190	3676714
1978	1809574	3676754
1979	1810872	3676619
1980	1812226	3676596
1981	1813355	3676115
1982	1814265	3675190
1983	1815237	3674391
1984	1816444	3674067
1985	1817284	3673001
1986	1818086	3671858
1987	1818995	3670929
1988	1819875	3669944
1989	1820719	3668887
1990	1821490	3667681
1991	1822329	3666615
1992	1822970	3665149
1993	1823828	3664121
1994	1824477	3662672
1995	1825380	3661734
1996	1826371	3660974
1997	1827350	3660188
1998	1828205	3659155
1999	1828929	3657859
2000	1829582	3656421
2001	1830403	3655321
2002	1831581	3654933
2003	1832392	3653812
2004	1833294	3652873
2005	1834125	3651793
2006	1835070	3650939
2007	1835937	3649930
2008	1836803	3648921
2009	1837574	3647722
2010	1838256	3646348
2011	1839078	3645250
2012	1839911	3644175
2013	1840602	3642820
2014	1841515	3641905
2015	1842225	3640587
2016	1843106	3639608
2017	1843922	3638504
2018	1844695	3637311
2019	1845522	3636228
2020	1846235	3634919
2021	1847013	3633738
2022	1847854	3632683
2023	1848598	3631436
2024	1849389	3630282
2025	1850138	3629047
2026	1851048	3628127
2027	1851734	3626770
2028	1852504	3625577
2029	1853420	3624669
2030	1854334	3623758
2031	1855132	3622621
2032	1855894	3621413
2033	1856946	3620772
2034	1857622	3619396
2035	1858395	3618212
2036	1859491	3617656
2037	1860496	3616922
2038	1861260	3615720
2039	1862142	3614747
2040	1863057	3613837
2041	1864026	3613035
2042	1864888	3612022
2043	1865700	3610914
2044	1866604	3609986
2045	1867447	3608938
2046	1868170	3607658
2047	1868875	3606345
2048	1869748	3605357
2049	1870528	3604189
2050	1871468	3603330
2051	1872177	3602025
2052	1873019	3600978
2053	1873919	3600042
2054	1874841	3599148
2055	1875711	3598154
2056	1876597	3597192
2057	1877435	3596137
2058	1878286	3595107
2059	1879185	3594170
2060	1880095	3593254
2061	1881182	3592674
2062	1882175	3591916
2063	1883226	3591269
2064	1884351	3590762
2065	1885173	3589676
2066	1885970	3588544
2067	1886722	3587327
2068	1887690	3586520
2069	1888686	3585766
2070	1889449	3584571
2071	1890467	3583859
2072	1891535	3583241
2073	1892592	3582603
2074	1893442	3581571
2075	1894257	3580475
2076	1895488	3580163
2077	1896298	3579057
2078	1897256	3578230
2079	1898623	3578175
2080	1899801	3577761
2081	1901056	3577491
2082	1902363	3577319
2083	1903544	3576909
2084	1904794	3576628
2085	1905957	3576182
2086	1907150	3575792
2087	1908515	3575725
2088	1909579	3575090
2089	1910787	3574727
2090	1912070	3574502
2091	1913125	3573849
2092	1914143	3573127
2093	1915285	3572639
2094	1916221	3571763
2095	1917026	3570644
2096	1918037	3569909
2097	1918809	3568729
2098	1919779	3567917
2099	1920559	3566752
2100	1921524	3565931
2101	1922235	3564639
2102	1923197	3563813
2103	1924143	3562957
2104	1925055	3562038
2105	1925894	3560984
2106	1926780	3560017
2107	1927553	3558841
2108	1928333	3557678
2109	1929087	3556468
2110	1929929	3555422
2111	1930916	3554641
2112	1931623	3553346
2113	1932493	3552350
2114	1933310	3551259
2115	1934048	3550020
2116	1934841	3548884
2117	1935975	3548374
2118	1936866	3547418
2119	1937690	3546339
2120	1938680	3545564
2121	1939671	3544791
2122	1940690	3544067
2123	1941702	3543333
2124	1942680	3542534
2125	1943538	3541517
2126	1944331	3540384
2127	1945184	3539358
2128	1946097	3538442
2129	1946779	3537105
2130	1947440	3535732
2131	1948196	3534532
2132	1949034	3533481
2133	1949744	3532199
2134	1950761	3531473
2135	1951841	3530859
2136	1952864	3530142
2137	1953697	3529082
2138	1954358	3527712
2139	1955131	3526545
2140	1955829	3525243
2141	1956778	3524394
2142	1957663	3523428
2143	1958502	3522381
2144	1959457	3521542
2145	1960184	3520293
2146	1960956	3519126
2147	1961927	3518317
2148	1962808	3517345
2149	1963957	3516853
2150	1964628	3515505
2151	1965397	3514336
2152	1966310	3513421
2153	1967005	3512118
2154	1967820	3511030
2155	1968602	3509883
2156	1969513	3508966
2157	1970407	3508018
2158	1971224	3506935
2159	1971940	3505671
2160	1972850	3504754
2161	1973744	3503807
2162	1974753	3503065
2163	1975411	3501700
2164	1976161	3500497
2165	1977112	3499652
2166	1977873	3498472
2167	1978611	3497249
2168	1979333	3496002
2169	1980223	3495048
2170	1981006	3493907
2171	1981824	3492828
2172	1982636	3491739
2173	1983407	3490578
2174	1984304	3489639
2175	1985302	3488878
2176	1986297	3488110
2177	1987344	3487433
2178	1988304	3486604
2179	1989112	3485509
2180	1989966	3484493
2181	1991039	3483862
2182	1992200	3483385
2183	1993434	3483033
2184	1994541	3482460
2185	1995597	3481797
2186	1996709	3481231
2187	1997928	3480851
2188	1999055	3480310
2189	1999932	3479335
2190	2001186	3479013
2191	2002438	3478689
2192	2003535	3478093
2193	2004596	3477435
2194	2005572	3476630
2195	2006624	3475955
2196	2007608	3475163
2197	2008605	3474393
2198	2009557	3473546
2199	2010588	3472835
2200	2011469	3471863
2201	2012427	3471026
2202	2013298	3470039
2203	2014245	3469182
2204	2015293	3468497
2205	2016139	3467468
2206	2016897	3466285
2207	2017579	3464973
2208	2018483	3464042
2209	2019342	3463035
2210	2020007	3461696
2211	2020795	3460567
2212	2021611	3459485
2213	2022316	3458216
2214	2023089	3457063
2215	2024100	3456316
2216	2025055	3455473
2217	2026144	3454859
2218	2026929	3453726
2219	2027595	3452392
2220	2028454	3451386
2221	2029159	3450118
2222	2029923	3448952
2223	2030721	3447843
2224	2031574	3446827
2225	2032302	3445601
2226	2033088	3444473
2227	2033767	3443165
2228	2034536	3442008
2229	2035439	3441079
2230	2036289	3440059
2231	2037012	3438828
2232	2037829	3437754
2233	2038790	3436922
2234	2039700	3436005
2235	2040449	3434817
2236	2041195	3433624
2237	2042086	3432676
2238	2043025	3431808
2239	2043721	3430532
2240	2044551	3429481
2241	2045514	3428653
2242	2046180	3427328
2243	2047106	3426440
2244	2048009	3425512
2245	2048756	3424323
2246	2049715	3423490
2247	2050477	3422326
2248	2051368	3421379
2249	2052094	3420158
2250	2053004	3419242
2251	2053930	3418353
2252	2054715	3417229
2253	2055439	3416006
2254	2056375	3415133
2255	2057247	3414155
2256	2058031	3413032
2257	2059034	3412271
2258	2059830	3411167
2259	2060800	3410352
2260	2061883	3409721
2261	2062659	3408585
2262	2063444	3407463
2263	2064182	3406265
2264	2065048	3405279
2265	2065964	3404373
2266	2066735	3403230
2267	2067510	3402093
2268	2068336	3401041
2269	2069343	3400287
2270	2070234	3399342
2271	2071166	3398463
2272	2072074	3397545
2273	2072974	3396615
2274	2073846	3395639
2275	2074900	3394959
2276	2075958	3394287
2277	2076872	3393379
2278	2077781	3392463
2279	2078711	3391582
2280	2079526	3390512
2281	2080582	3389835
2282	2081870	3389536
2283	2083026	3389022
2284	2084108	3388386
2285	2085145	3387676
2286	2086510	3387499
2287	2087632	3386928
2288	2088641	3386172
2289	2089845	3385732
2290	2090927	3385093
2291	2092116	3384628
2292	2093122	3383865
2293	2094340	3383446
2294	2095178	3382412
2295	2096306	3381845
2296	2097602	3381551
2297	2098792	3381083
2298	2099931	3380533
2299	2101019	3379900
2300	2102218	3379446
2301	2102939	3378222
2302	2103942	3377454
2303	2104959	3376705
2304	2105756	3375605
2305	2106580	3374548
2306	2107507	3373656
2307	2108227	3372433
2308	2109154	3371541
2309	2110072	3370635
2310	2110859	3369520
2311	2111647	3368407
2312	2112457	3367328
2313	2113417	3366489
2314	2114160	3365305
2315	2114991	3364260
2316	2115808	3363194
2317	2116827	3362450
2318	2117533	3361208
2319	2118235	3359960
2320	2119383	3359419
2321	2120099	3358194
2322	2120857	3357035
2323	2121657	3355943
2324	2122606	3355087
2325	2123554	3354230
2326	2124373	3353168
2327	2125164	3352063
2328	2125957	3350961
2329	2126766	3349886
2330	2127377	3348497
2331	2128291	3347587
2332	2129315	3346849
2333	2130352	3346132
2334	2131034	3344857
2335	2131949	3343948
2336	2132918	3343124
2337	2133776	3342124
2338	2134581	3341044
2339	2135558	3340231
2340	2136261	3338992
2341	2137048	3337883
2342	2137961	3336971
2343	2138802	3335948
2344	2139846	3335241
2345	2140868	3334498
2346	2141664	3333405
2347	2142445	3332287
2348	2143310	3331300
2349	2144113	3330218
2350	2144843	3329023
2351	2145583	3327844
2352	2146570	3327047
2353	2147281	3325822
2354	2148192	3324909
2355	2149071	3323946
2356	2149938	3322964
2357	2150649	3321740
2358	2151595	3320880
2359	2152493	3319947
2360	2153327	3318915
2361	2154217	3317968
2362	2155048	3316932
2363	2155860	3315865
2364	2156845	3315066
2365	2157732	3314116
2366	2158561	3313077
2367	2159610	3312375
2368	2160425	3311315
2369	2161353	3310428
2370	2162227	3309457
2371	2163100	3308485
2372	2164039	3307614
2373	2165000	3306778
2374	2165817	3305720
2375	2166520	3304491
2376	2167580	3303804
2377	2168589	3303041
2378	2169393	3301964
2379	2170466	3301297
2380	2171293	3300256
2381	2172074	3299145
2382	2172967	3298205
2383	2173947	3297396
2384	2175056	3296783
2385	2176101	3296073
2386	2177084	3295268
2387	2178007	3294372
2388	2178905	3293440
2389	2180162	3293049
2390	2181502	3292782
2391	2182580	3292119
2392	2183745	3291587
2393	2184809	3290903
2394	2186069	3290514
2395	2187215	3289951
2396	2188407	3289458
2397	2189521	3288848
2398	2190664	3288280
2399	2191590	3287386
2400	2192963	3287162
2401	2193841	3286195
2402	2194975	3285611
2403	2196199	3285163
2404	2197638	3285036
2405	2198850	3284566
2406	2199971	3283962
2407	2200973	3283179
2408	2201854	3282216
2409	2202718	3281227
2410	2203734	3280465
2411	2204670	3279584
2412	2205445	3278463
2413	2206465	3277707
2414	2207286	3276655
2415	2208164	3275688
2416	2208877	3274476
2417	2209641	3273339
2418	2210364	3272143
2419	2211174	3271076
2420	2212064	3270127
2421	2212728	3268845
2422	2213571	3267827
2423	2214574	3267045
2424	2215440	3266062
2425	2216099	3264773
2426	2216975	3263804
2427	2217909	3262920
2428	2218613	3261699
2429	2219513	3260767
2430	2220249	3259593
2431	2221039	3258499
2432	2221839	3257419
2433	2222624	3256318
2434	2223338	3255113
2435	2224124	3254014
2436	2225013	3253067
2437	2225753	3251900
2438	2226568	3250844
2439	2227398	3249811
2440	2228286	3248861
2441	2228945	3247578
2442	2229793	3246572
2443	2230751	3245725
2444	2231662	3244810
2445	2232611	3243949
2446	2233288	3242694
2447	2234231	3241825
2448	2235091	3240836
2449	2235845	3239694
2450	2236701	3238700
2451	2237301	3237334
2452	2238096	3236252
2453	2238825	3235075
2454	2239623	3233997
2455	2240304	3232752
2456	2241185	3231795
2457	2241992	3230731
2458	2242807	3229678
2459	2243689	3228723
2460	2244402	3227525
2461	2245242	3226510
2462	2246220	3225692
2463	2246863	3224394
2464	2247954	3223739
2465	2248877	3222844
2466	2249614	3221682
2467	2250423	3220622
2468	2251294	3219651
2469	2251993	3218435
2470	2252875	3217482
2471	2253713	3216465
2472	2254485	3215353
2473	2255141	3214077
2474	2255997	3213087
2475	2256752	3211952
2476	2257526	3210846
2477	2258292	3209727
2478	2259199	3208810
2479	2259996	3207736
2480	2260972	3206917
2481	2261792	3205876
2482	2262634	3204866
2483	2263522	3203923
2484	2264418	3202989
2485	2265281	3202011
2486	2266326	3201289
2487	2267118	3200209
2488	2267927	3199153
2489	2268895	3198322
2490	2269673	3197224
2491	2270543	3196254
2492	2271465	3195358
2493	2272152	3194132
2494	2272967	3193086
2495	2274031	3192390
2496	2275112	3191717
2497	2275936	3190684
2498	2276734	3189614
2499	2277639	3188694
2500	2278531	3187758
2501	2279365	3186739
2502	2280346	3185925
2503	2281240	3184990
2504	2282187	3184129
2505	2283018	3183106
2506	2283790	3182002
2507	2284773	3181191
2508	2285772	3180402
2509	2286831	3179698
2510	2287618	3178614
2511	2288554	3177737
2512	2289574	3176978
2513	2290632	3176271
2514	2291596	3175432
2515	2292622	3174680
2516	2293451	3173656
2517	2294302	3172660
2518	2295460	3172090
2519	2296744	3171694
2520	2297880	3171093
2521	2299151	3170677
2522	2300516	3170390
2523	2301670	3169812
2524	2303087	3169595
2525	2304323	3169129
2526	2305370	3168402
2527	2306494	3167780
2528	2307756	3167347
2529	2308813	3166633
2530	2309894	3165952
2531	2311346	3165777
2532	2312491	3165182
2533	2313483	3164377
2534	2314739	3163934
2535	2315688	3163069
2536	2316852	3162498
2537	2317563	3161310
2538	2318267	3160111
2539	2319205	3159232
2540	2320251	3158500
2541	2321293	3157762
2542	2322129	3156744
2543	2322837	3155552
2544	2323773	3154670
2545	2324563	3153590
2546	2325297	3152435
2547	2326218	3151532
2548	2327183	3150691
2549	2328299	3150052
2550	2329169	3149080
2551	2329925	3147956
2552	2330726	3146892
2553	2331515	3145811
2554	2332319	3144751
2555	2333321	3143959
2556	2334072	3142828
2557	2334888	3141785
2558	2335685	3140717
2559	2336519	3139697
2560	2337316	3138630
2561	2338228	3137715
2562	2339149	3136814
2563	2340132	3135996
2564	2340962	3134972
2565	2341867	3134049
2566	2342724	3133062
2567	2343423	3131865
2568	2344350	3130972
2569	2345223	3130006
2570	2346088	3129030
2571	2346969	3128075
2572	2347876	3127155
2573	2348797	3126254
2574	2349565	3125149
2575	2350350	3124068
2576	2351206	3123080
2577	2351966	3121966
2578	2352641	3120738
2579	2353453	3119694
2580	2354224	3118595
2581	2355112	3117650
2582	2355753	3116379
2583	2356613	3115399
2584	2357352	3114259
2585	2358258	3113338
2586	2359075	3112301
2587	2360000	3111407
2588	2360862	3110429
2589	2361606	3109296
2590	2362461	3108310
2591	2363529	3107603
2592	2364284	3106485
2593	2365028	3105353
2594	2365925	3104422
2595	2366720	3103358
2596	2367618	3102428
2597	2368549	3101542
2598	2369545	3100740
2599	2370387	3099737
2600	2371156	3098639
2601	2371915	3097527
2602	2372817	3096604
2603	2373661	3095604
2604	2374651	3094795
2605	2375438	3093721
2606	2376132	3092527
2607	2377047	3091620
2608	2377947	3090693
2609	2378846	3089765
2610	2379678	3088751
2611	2380569	3087814
2612	2381350	3086733
2613	2382345	3085930
2614	2383117	3084839
2615	2384141	3084073
2616	2384815	3082854
2617	2385631	3081820
2618	2386296	3080591
2619	2387247	3079731
2620	2388336	3079049
2621	2389286	3078187
2622	2390129	3077189
2623	2390931	3076137
2624	2392070	3075519
2625	2393369	3075106
2626	2394606	3074612
2627	2395816	3074083
2628	2397100	3073650
2629	2398075	3072818
2630	2399304	3072313
2631	2400567	3071850
2632	2401664	3071174
2633	2402668	3070380
2634	2404123	3070160
2635	2405417	3069735
2636	2406389	3068899
2637	2407235	3067902
2638	2408637	3067613
2639	2409870	3067107
2640	2411019	3066495
2641	2412120	3065821
2642	2413100	3064994
2643	2414054	3064132
2644	2415382	3063746
2645	2416360	3062914
2646	2417394	3062154
2647	2418151	3061043
2648	2418918	3059945
2649	2419796	3058988
2650	2420558	3057884
2651	2421539	3057056
2652	2422602	3056332
2653	2423315	3055167
2654	2424015	3053986
2655	2424852	3052976
2656	2425698	3051979
2657	2426464	3050881
2658	2427296	3049867
2659	2428109	3048829
2660	2429080	3047989
2661	2429726	3046741
2662	2430601	3045782
2663	2431537	3044897
2664	2432365	3043879
2665	2433215	3042888
2666	2433994	3041808
2667	2434784	3040742
2668	2435509	3039596
2669	2436242	3038460
2670	2437144	3037534
2671	2437858	3036375
2672	2438621	3035276
2673	2439361	3034149
2674	2440080	3032997
2675	2441069	3032180
2676	2441920	3031191
2677	2442734	3030158
2678	2443478	3029037
2679	2444266	3027972
2680	2445178	3027059
2681	2446014	3026054
2682	2446829	3025021
2683	2447609	3023946
2684	2448606	3023139
2685	2449391	3022070
2686	2450121	3020934
2687	2451018	3020005
2688	2452068	3019263
2689	2452891	3018241
2690	2453861	3017401
2691	2454674	3016368
2692	2455563	3015428
2693	2456290	3014290
2694	2457048	3013188
2695	2457882	3012182
2696	2458849	3011338
2697	2459567	3010189
2698	2460425	3009212
2699	2461306	3008263
2700	2462034	3007127
2701	2462766	3005996
2702	2463761	3005187
2703	2464703	3004313
2704	2465429	3003175
2705	2466248	3002152
2706	2467180	3001265
2707	2467826	3000031
2708	2468793	2999187
2709	2469691	2998260
2710	2470506	2997232
2711	2471447	2996356
2712	2472375	2995465
2713	2473314	2994587
2714	2474148	2993582
2715	2475020	2992624
2716	2475888	2991660
2717	2476807	2990758
2718	2477775	2989915
2719	2478603	2988904
2720	2479537	2988020
2721	2480240	2986858
2722	2481124	2985914
2723	2482165	2985159
2724	2483175	2984366
2725	2484218	2983613
2726	2485282	2982885
